"ID","성별","학교지역","부최종학력","모최종학력","부종사상지위","모종사상지위","연간소득","보호자건강","키","몸무게","건강상태","성적만족도","가출유무","가족구성","다문화가정여부","형제자매유무","전학경험유무","가족여행","damage","sleep","방임","학대","학습","교우","교사","사회성","가족연락","친구연락","휴대전화의존도","가출친구","교내동아리","교외동아리","비행친구수","체험활동","age"
80820,"2","30","1","1","0","0",466.666666666667,"2",158,49,"2","3","2","6","2","1","2",2,0,6,2,2.66666666666667,2,2,2,2,1.5,1.5,2,0,"2","2",2,1,19
80821,"2","30","2","1","1","1",5000,"2",156,45,"1","1","2","4","2","2","2",2,0,9,1.33333333333333,3.66666666666667,1,1.66666666666667,1,1.66666666666667,2,1,2.66666666666667,0,"1","2",0.666666666666667,1,19
80822,"2","30","2","2","1","2",5000,"1",162,47,"2","3","2","1","2","2","2",0,0,6,2,3,3,2,2,3,1.5,1,1.66666666666667,0,"2","2",0,0,19
80823,"2","30","2","2","3","1",2400,"2",160,51,"1","3","2","1","2","1","2",1,0,4,2,3,2,2.33333333333333,2,2,2,1,2,0,"2","2",0.666666666666667,0,19
80825,"2","30","1","1","3","0",3000,"3",155,48,"2","3","2","1","2","1","2",3,0,7,1.66666666666667,3.33333333333333,3,2.66666666666667,1.66666666666667,2.66666666666667,2,1,2,0,"2","2",0,1,17
80826,"2","30","3","2","1","1",1800,"2",153,60,"2","2","2","1","2","1","2",0,0,7,3.33333333333333,4,2,2,2.66666666666667,4,2,1,1.66666666666667,0,"1","2",0,0,19
80827,"1","30","1","1","1","1",1800,"2",175,55,"1","2","2","1","2","1","2",4,0,9,2,4,2,2,2,2,2,2,4,0,"1","2",0,4,19
80828,"1","30","1","1","3","1",5000,"2",172,62,"1","3","2","1","2","1","2",0,0,7,2.33333333333333,3,2,2,2,2.66666666666667,1,1,2.66666666666667,0,"1","2",0,0,19
80829,"1","30","1","1","1","1",3333.33333333333,"2",168,61,"1","2","2","1","2","1","2",1,0,6,2,2.33333333333333,3,2,2,2,1,1,1,0,"1","2",20,1,19
80830,"1","30","2","1","1","1",2000,"3",173,77,"2","2","2","1","2","1","2",2,0,7,2,3.66666666666667,3,2.33333333333333,1.66666666666667,3,2,1.5,3,0,"2","1",0,0,19
80831,"1","30","2","1","1","1",6000,"2",170,65,"2","3","2","1","2","1","2",2,0,5,1.66666666666667,4,2.66666666666667,2,2.66666666666667,2.66666666666667,1.5,2,3,0,"2","2",1,0,19
80832,"1","30","2","2","1","1",6000,"2",176,54,"3","4","2","1","2","1","2",3,0,5,1,4,4,1,3,2.33333333333333,2,1,2,0,"2","2",1.66666666666667,3,19
80833,"1","30","1","1","3","0",2500,"2",189,94,"1","1","2","2","2","1","2",0,0,6,2,3.66666666666667,4,1,1.66666666666667,1.33333333333333,1,1,2,0,"1","1",0,0,19
80835,"2","30","1","1","1","1",3000,"3",145,44,"1","1","2","4","2","1","2",0,0,8,2.66666666666667,4,2.33333333333333,2,3,3,2,1,1.66666666666667,0,"1","2",0,0,19
80837,"2","30","2","2","1","1",3000,"2",158,45,"2","1","2","1","2","1","2",0,0,8,1.66666666666667,4,2,2,1.33333333333333,3.66666666666667,2.5,2.5,1.66666666666667,0,"1","2",0,0,19
80838,"2","30","2","2","0","1",3666.66666666667,"2",166,62,"2","3","2","1","2","1","2",0,0,6,2,4,1.66666666666667,1.66666666666667,2.66666666666667,3.66666666666667,3,3,2.66666666666667,0,"1","2",0.333333333333333,0,19
80901,"1","30","2","2","2","1",10000,"2",177,71,"1","4","2","4","2","1","2",0,0,4,2.66666666666667,3.66666666666667,4,2,3,3,2,1,2,0,"2","2",20,1,19
80902,"1","30","2","1","2","2",6000,"2",170,59,"2","3","2","1","2","1","2",0,0,8,2,2,2,2,2,2,2,2,2,0,"1","2",0,0,17
80903,"2","10","2","1","1","0",6000,"2",165,52,"2","2","2","1","2","1","2",0,0,6,2,4,2,2,2,2,1.5,1.5,1.33333333333333,0,"1","2",0.333333333333333,0,19
80904,"2","30","1","1","2","0",3875,"2",152,55,"3","3","2","1","2","1","2",0,0,7,2.66666666666667,4,2.33333333333333,2,2.33333333333333,2.66666666666667,2,1.5,2.33333333333333,0,"1","2",0.666666666666667,1,19
80905,"1","30","2","2","3","0",5000,"2",169,51,"2","3","2","4","2","1","2",4,0,8,1.33333333333333,3.66666666666667,2.33333333333333,1,2.33333333333333,2,1,1,3,0,"1","2",6.66666666666667,2,19
80906,"1","30","2","2","0","1",6500,"2",172,60,"2","3","2","2","2","1","2",3,1,6,2,2.66666666666667,3,2.33333333333333,2,3,2,2,2.66666666666667,2,"2","2",7,0,18
80908,"2","30","2","2","1","0",3875,"2",156,48,"3","3","2","5","2","1","2",0,0,5,1.66666666666667,3.66666666666667,3.33333333333333,2.33333333333333,2.66666666666667,3.33333333333333,1.5,1.5,2.66666666666667,0,"2","2",0,0,19
80909,"1","10","1","2","3","1",2500,"2",183,70,"2","3","2","1","2","1","2",2,0,8,3,3,3.33333333333333,2.66666666666667,2,3.33333333333333,2,1,1.66666666666667,1,"1","2",13.6666666666667,0,19
80910,"2","30","1","1","1","0",3500,"2",159,50,"2","3","2","1","2","1","2",1,0,6,2,3.33333333333333,3.33333333333333,2,1.66666666666667,2.33333333333333,1,1,3,2,"2","2",18.3333333333333,1,19
80911,"1","30","2","2","1","1",6000,"2",178,65,"3","3","2","1","2","1","2",0,0,7,1,3.66666666666667,2.33333333333333,2.66666666666667,1,2.66666666666667,1.5,1,1.66666666666667,0,"2","2",4,0,19
80912,"1","30","2","1","1","1",5000,"2",183,58,"2","2","2","4","2","1","2",1,0,7,2,3.33333333333333,2.33333333333333,1.66666666666667,2,2.66666666666667,1,1,3,0,"2","2",6.66666666666667,0,19
80913,"2","30","2","2","3","0",8000,"2",162,55,"1","1","2","1","2","2","2",0,0,5,1,4,1,1,1,1.66666666666667,1,1,3.66666666666667,0,"1","2",0,0,19
80914,"1","30","1","1","0","0",700,"4",176,66,"1","3","2","3","2","1","2",2,0,7,1,3.66666666666667,2,1.66666666666667,2,2.66666666666667,1,1,3.66666666666667,0,"2","2",0,0,19
80915,"2","30","2","1","1","1",5000,"2",160,43,"2","3","2","1","2","1","2",0,0,8,2.33333333333333,3,2,2,2,2,1.5,1,2,0,"2","2",0,2,16
80916,"2","30","3","2","2","0",5500,"2",158,56,"1","2","2","4","2","1","2",3,0,3,2,2.66666666666667,2,1,2,3.66666666666667,4,1,3,1,"1","2",0.333333333333333,3,17
80917,"2","30","1","1","3","1",3500,"2",158,46,"1","2","2","1","2","1","2",2,0,7,2,2,2,2,2,2,1,1,2,0,"2","2",0,0,19
80918,"2","30","1","1","1","1",7500,"2",167,60,"1","3","2","1","2","2","2",1,0,6,2.66666666666667,3,2.33333333333333,2,2,2.33333333333333,1.5,2,3,0,"2","2",6.33333333333333,3,19
80919,"1","30","1","1","0","3",3000,"1",176,60,"2","3","2","2","2","1","2",0,0,6,1.66666666666667,4,2.66666666666667,1.66666666666667,1.66666666666667,2.66666666666667,1,1,2,1,"2","2",11,0,19
80920,"1","30","2","1","1","0",7500,"2",177,77,"2","3","2","1","2","1","2",0,0,6,2,3.66666666666667,3,2,2.66666666666667,2.33333333333333,1,1,2,0,"2","2",8.33333333333333,0,19
80922,"2","30","1","1","1","1",3033.33333333333,"2",156,52,"2","2","2","4","2","1","2",0,0,5,1.66666666666667,4,2.33333333333333,2,2.33333333333333,2.33333333333333,2,1.5,1.33333333333333,0,"1","2",1.33333333333333,2,19
80923,"2","30","1","1","1","1",4000,"2",157,56,"2","2","2","4","2","1","2",0,0,7,2.33333333333333,3.33333333333333,2,2,2,2.33333333333333,1.5,1,3,0,"2","2",0,0,19
80924,"1","30","2","1","2","4",1200,"3",170,58,"2","2","2","1","2","2","2",2,0,7,4,4,4,1,2.33333333333333,4,2,1,3,0,"2","2",4.66666666666667,0,19
80927,"1","30","2","2","1","0",10000,"2",180,83,"2","3","2","1","2","1","2",1,0,5,1.66666666666667,3.33333333333333,2,2,2,2,2,1.5,2.66666666666667,0,"2","2",3.33333333333333,0,19
80928,"1","30","2","1","2","0",3000,"2",179,78,"1","3","2","1","2","2","2",0,0,5,3,4,2.66666666666667,1.66666666666667,2.33333333333333,3,3,1.5,4,0,"1","2",13.3333333333333,0,19
80929,"2","10","2","2","3","0",5000,"3",158,58,"2","3","2","1","2","1","2",3,0,6,2.33333333333333,3.33333333333333,2,2,2,2.66666666666667,2,2.5,2.33333333333333,0,"1","2",6.66666666666667,2,19
80930,"1","30","2","1","1","1",4000,"2",175,76,"1","3","2","1","2","2","2",0,0,5,2,2,2,2,2,2,2,2,2,0,"2","2",3.66666666666667,0,19
80931,"2","30","2","2","1","1",10000,"1",168,65,"2","3","2","1","2","1","2",0,0,4,1,4,2.33333333333333,2.33333333333333,2,2.33333333333333,1,1,3.33333333333333,0,"2","2",0,0,19
80932,"2","30","1","1","1","1",1200,"2",165,75,"2","3","2","1","2","1","2",1,0,8,1.33333333333333,3.66666666666667,2,1,2.66666666666667,3,1,1,2.33333333333333,1,"1","2",2,3,19
80934,"1","30","1","1","1","1",4000,"2",168,60,"2","2","2","1","2","1","2",0,0,5,2.33333333333333,3.33333333333333,1.66666666666667,1.33333333333333,1.33333333333333,2.33333333333333,2.5,1,2.33333333333333,0,"2","2",5.33333333333333,0,19
80937,"1","30","1","1","1","0",4250,"2",166,56,"1","2","2","1","2","1","2",0,0,6,2,2.66666666666667,2,1.66666666666667,2,1.66666666666667,2,1.5,2.33333333333333,0,"2","2",13.3333333333333,0,19
80938,"1","30","2","1","1","1",4000,"2",180,82,"1","2","2","1","2","1","2",0,0,7,2.33333333333333,3.66666666666667,1.66666666666667,1.66666666666667,1.66666666666667,2.33333333333333,2,2,3.33333333333333,0,"2","2",0,0,19
81002,"1","30","1","1","1","1",2500,"2",175,54,"1","2","2","2","2","1","2",0,0,9,3,3,2,2,2,2,3,2,2.66666666666667,0,"2","2",0,0,17
81004,"2","30","2","2","1","0",5000,"2",157,48,"2","2","2","1","2","1","2",0,0,7,2.33333333333333,3,2,2,2,3,2,2,2.66666666666667,0,"2","2",5.33333333333333,0,19
81005,"2","30","1","1","1","1",3500,"2",159,51,"2","2","2","1","2","1","2",2,0,7,1.66666666666667,3.66666666666667,2,1.33333333333333,1.33333333333333,2.66666666666667,1,1.5,2,0,"2","2",0,0,19
81006,"1","30","2","1","2","4",6000,"2",165,79,"1","3","2","4","2","1","2",0,0,7,1,4,2,1,1.66666666666667,2.66666666666667,2,2,3.33333333333333,0,"2","2",0,0,19
81007,"2","30","2","1","1","3",3000,"2",155,47,"1","3","2","4","2","1","2",1,0,8,2.66666666666667,3,2.33333333333333,2,2,2.66666666666667,2,1,3,1,"2","2",8.33333333333333,1,19
81008,"1","30","1","1","0","0",1000,"2",171,58,"4","3","2","2","2","1","2",3,0,8,1.66666666666667,3.66666666666667,3,1.66666666666667,1.66666666666667,3,2,3,2.33333333333333,0,"1","2",0,1,19
81009,"2","20","2","2","1","0",5000,"1",167,57,"4","3","2","1","2","1","2",2,0,33,2.33333333333333,1.66666666666667,2.66666666666667,1.66666666666667,2.33333333333333,4,1,1,3.33333333333333,2,"2","1",1.66666666666667,3,19
81010,"1","30","1","1","1","1",7000,"2",178,87,"1","3","2","1","2","1","2",0,0,7,2.33333333333333,3,2,1,1,3,2,1,3.33333333333333,0,"1","2",0,0,19
81013,"1","30","1","1","1","1",3000,"2",178,60,"2","2","2","1","2","1","2",2,0,6,2.33333333333333,3.66666666666667,2.33333333333333,2.33333333333333,3,3.33333333333333,2,2,2.33333333333333,0,"2","2",0,0,19
81014,"2","30","2","1","3","4",4000,"2",158,48,"2","3","2","1","2","1","2",0,0,7,2.33333333333333,3.66666666666667,2.66666666666667,2,2,2.66666666666667,1,1,3,0,"2","2",0,0,19
81015,"2","30","2","1","1","1",3500,"1",154,48,"1","4","2","1","2","1","2",0,0,7,1.66666666666667,3,2.33333333333333,2,4,3,2,2,3,0,"2","2",0,0,19
81017,"2","30","2","2","1","0",7500,"2",158,68,"2","2","2","1","2","1","2",1,0,7,1.33333333333333,3.66666666666667,1.33333333333333,1.66666666666667,1.66666666666667,2.33333333333333,2,2,2.66666666666667,0,"1","2",0,2,19
81018,"1","30","2","2","1","1",7000,"2",180,78,"1","2","2","1","2","1","2",3,0,7,2,3,3.33333333333333,1,2,3.33333333333333,1,1,2.33333333333333,0,"1","2",8,0,19
81019,"2","36","2","1","3","1",3000,"2",162,80,"2","2","2","1","2","1","2",1,0,9,1.66666666666667,2.33333333333333,2,2,2.33333333333333,3,1,1,2.33333333333333,1,"2","2",1.66666666666667,0,19
81022,"1","30","1","1","1","1",2000,"2",177,64,"2","3","2","2","2","1","2",0,0,7,2,4,2,1.66666666666667,2,2.33333333333333,2,1.5,2.66666666666667,0,"1","2",0,0,16
81024,"1","30","2","2","1","0",7500,"2",185,90,"2","2","2","1","2","1","2",3,0,9,3,3.66666666666667,1.66666666666667,1.33333333333333,1,3,2,2.5,3.33333333333333,0,"2","2",0,0,19
81026,"2","30","2","2","2","2",3600,"1",162,53,"2","2","2","1","2","1","2",0,0,4,1,4,2.33333333333333,1.33333333333333,1.33333333333333,4,1.5,1.5,2,0,"2","2",1.33333333333333,0,19
81027,"2","30","1","1","0","0",1125,"3",163,50,"2","2","2","2","2","1","2",1,0,7,2.66666666666667,2,2.66666666666667,1.66666666666667,2,2.66666666666667,2,1.5,1.66666666666667,0,"2","2",2,1,19
81028,"1","30","2","1","0","1",900,"2",170,75,"1","1","2","1","2","1","2",0,0,9,2,2,2,2,2.33333333333333,2.66666666666667,1,2,3.33333333333333,0,"2","2",1,0,19
81029,"2","30","1","1","1","1",3600,"2",167,67,"2","3","2","1","2","1","2",2,0,8,3,2,3.33333333333333,1.66666666666667,2.33333333333333,2.66666666666667,2.5,1.5,2,0,"2","2",0,1,19
81030,"1","30","1","1","1","0",8000,"2",178,60,"2","1","2","1","2","1","2",0,0,6,1,4,1.66666666666667,1.33333333333333,3.33333333333333,3,2,1,3.33333333333333,0,"2","2",1,2,19
81033,"2","30","1","1","1","0",8000,"2",157,48,"1","1","2","1","2","2","2",0,0,7,1,4,1,1,1,1,1,1,2,0,"2","2",0,0,19
81034,"1","30","1","1","3","4",2500,"2",176,69,"1","2","2","4","2","1","2",5,0,7,2,3.66666666666667,1,1,1.33333333333333,1.33333333333333,1.5,1,2.33333333333333,0,"2","2",0,0,19
81036,"1","30","2","1","1","0",3600,"3",175,86,"1","4","2","1","2","1","2",1,0,7,2,3.33333333333333,3,2,2,2.33333333333333,2,2,3,0,"2","2",0.333333333333333,0,19
81037,"2","30","2","2","1","1",7000,"2",162,62,"1","3","2","1","2","1","2",0,0,7,2,3,2.33333333333333,1.66666666666667,1.66666666666667,2,1,1,2,0,"1","2",0,0,19
81038,"1","30","1","1","0","0",1350,"2",165,60,"2","3","2","2","2","1","2",0,0,7,2,3.66666666666667,1.66666666666667,1,1,3,2,1,2,0,"2","1",0,0,19
81039,"2","30","1","1","3","0",1000,"2",158,48,"2","2","2","2","2","2","2",0,0,8,2.66666666666667,4,3.66666666666667,2.33333333333333,2.66666666666667,3.66666666666667,2,1.5,2.66666666666667,0,"1","2",0,0,19
81041,"1","30","2","1","3","1",2500,"2",175,83,"2","1","2","1","2","2","2",0,0,7,2,3.33333333333333,2.33333333333333,1.66666666666667,2.66666666666667,2.33333333333333,2,2,2.66666666666667,0,"1","2",0,1,19
81042,"2","30","2","2","1","1",11000,"2",160,50,"2","2","2","1","2","1","2",0,0,5,2.33333333333333,3.33333333333333,2,2,3,2.66666666666667,2.5,1,2.33333333333333,0,"2","2",2,0,19
81102,"2","30","2","2","1","0",10000,"1",158,65,"2","3","2","4","2","1","2",0,0,5,1,3.66666666666667,2.33333333333333,1.66666666666667,1,3,1,1,2.66666666666667,1,"2","2",0.333333333333333,1,19
81103,"1","30","2","2","1","0",6000,"2",170,62,"2","3","2","1","2","1","2",0,0,7,2.66666666666667,2.66666666666667,4,2,2,4,1,1,2.66666666666667,0,"2","2",0,0,19
81104,"2","30","1","1","1","0",3600,"2",164,52,"1","3","2","1","2","1","2",0,0,7,3,4,2.33333333333333,2,2,2.66666666666667,3,3.5,3.33333333333333,0,"2","2",0,0,19
81105,"2","30","1","1","3","1",6000,"1",153,42,"2","3","2","1","2","1","2",0,0,6,2.33333333333333,3,2,2,2,2.66666666666667,1,1,3.33333333333333,0,"1","2",0,0,19
81106,"1","30","3","2","1","1",4000,"2",175,58,"2","3","2","4","2","1","2",0,0,6,3,3,3,2,2.66666666666667,3,2,2,3,0,"2","2",0,0,19
81107,"1","30","2","1","1","0",5000,"2",162,42,"2","3","2","1","2","1","2",0,0,8,2,2.66666666666667,3,2.33333333333333,2.33333333333333,2,2.5,4,2.33333333333333,0,"2","2",0,1,16
81109,"1","30","1","1","3","1",6000,"2",179,68,"2","2","2","1","2","1","2",0,0,6,1.66666666666667,2,2.33333333333333,2,2.33333333333333,1.66666666666667,1,2,1.66666666666667,3,"2","2",10,1,19
81110,"1","30","1","1","2","0",8000,"2",163,48,"3","3","2","2","2","2","2",0,0,6,2.33333333333333,3.66666666666667,3.33333333333333,2.33333333333333,2.33333333333333,3.33333333333333,3,1.5,2.66666666666667,0,"2","2",0,2,19
81111,"1","21","2","2","1","1",7000,"2",165,63,"2","2","2","1","2","1","1",0,0,5,2.66666666666667,3.66666666666667,2,2,2.66666666666667,3.33333333333333,2,2,2.66666666666667,0,"1","2",0,0,19
81112,"1","30","2","2","3","2",3000,"2",170,60,"1","2","2","1","2","1","2",2,0,6,1.66666666666667,4,3,2,1.66666666666667,2,1,1,3.33333333333333,0,"1","2",0,1,19
81113,"2","30","1","1","1","0",2300,"2",155,42,"2","3","2","1","2","1","2",0,0,6,2,3,2.66666666666667,2,2,3,2,2,3,0,"2","2",0,0,19
81115,"1","30","1","1","1","1",2700,"2",172,64,"2","2","2","1","2","1","2",0,0,5,1.33333333333333,3.66666666666667,2,2,1,2.33333333333333,1,2,1.66666666666667,0,"1","2",9,0,19
81116,"1","30","2","2","1","0",8000,"2",177,59,"2","3","2","1","2","1","2",0,0,5,2.66666666666667,4,2,2,2,2,2,2,2,0,"2","2",0,0,19
81117,"1","30","1","2","1","0",5000,"2",170,58,"1","2","2","1","2","1","2",0,0,6,2,3.66666666666667,1,1.33333333333333,1,2.66666666666667,2,1,4,0,"1","2",11.3333333333333,6,19
81118,"2","30","1","1","1","1",1500,"2",161,47,"2","3","2","1","2","1","2",0,1,7,2.33333333333333,3.33333333333333,2,2.33333333333333,2.33333333333333,1.33333333333333,1,1,1.66666666666667,0,"2","2",0,0,19
81121,"2","30","1","1","3","1",2000,"2",153,52,"2","2","2","1","2","1","2",0,0,5,2.33333333333333,3.33333333333333,2,2,2,2.33333333333333,1,1,2.66666666666667,0,"1","2",0,0,18
81122,"1","30","3","2","2","1",1500,"2",170,71,"3","2","2","1","2","1","2",0,0,5,2.33333333333333,1.66666666666667,2.33333333333333,2.33333333333333,1.66666666666667,2.33333333333333,1,1,1,0,"2","2",15,0,19
81123,"1","30","2","2","1","1",4000,"2",180,76,"2","4","2","4","2","1","2",1,0,4,2.33333333333333,3.66666666666667,3,2,2,2.33333333333333,1.5,1.5,1.66666666666667,0,"2","2",10,0,19
81124,"2","30","2","2","1","1",7000,"2",158,44,"2","3","2","1","2","1","2",0,0,8,2.33333333333333,3,2.33333333333333,2.33333333333333,2.33333333333333,2.66666666666667,2.5,1,2.66666666666667,0,"2","2",0.333333333333333,1,19
81125,"1","30","3","1","1","1",5800,"2",178,67,"1","3","2","4","2","1","1",5,0,7,1,3.66666666666667,2.33333333333333,1.33333333333333,1.33333333333333,2.66666666666667,2,1.5,3,2,"2","2",4.33333333333333,3,16
81126,"2","30","2","1","1","0",2000,"3",163,43,"3","3","2","1","2","1","2",0,0,10,1.66666666666667,2.66666666666667,2,2,2,1.66666666666667,1,1,2.33333333333333,0,"2","2",0,0,19
81129,"1","30","2","2","2","0",10000,"2",170,63,"1","1","2","1","2","1","2",0,0,7,2,4,2,1,1,1,1.5,2,3.66666666666667,0,"1","2",3.33333333333333,4,19
81130,"2","30","2","2","1","0",4000,"2",164,52,"2","3","2","1","2","1","2",0,0,6,2,3.66666666666667,2.33333333333333,2,3,3,2,2,1.33333333333333,0,"2","2",0,0,19
81131,"2","30","1","1","3","0",2500,"3",166,47,"2","3","2","1","2","1","2",5,0,7,2,3,2,2.33333333333333,2,2.33333333333333,1.5,1,1,0,"2","2",0,1,16
81132,"1","33","2","2","1","0",8000,"2",180,70,"1","1","2","1","2","1","2",0,0,6,2,3,2,2,2,2,1,1,2.66666666666667,0,"2","2",0,0,19
81133,"2","30","2","2","3","4",5000,"2",166,44,"3","3","2","3","2","1","2",0,0,3,3.66666666666667,1.66666666666667,2.33333333333333,2,4,3.66666666666667,3.5,1,2,0,"2","2",0,0,19
81134,"1","30","3","2","1","0",6000,"1",172,85,"2","1","2","1","2","1","2",0,0,7,2,4,1,1,1,1,2,2,3,0,"2","2",0,0,19
81135,"2","30","1","1","3","3",12000,"2",163,60,"2","4","2","4","2","1","2",0,0,7,2,3.66666666666667,2,1,1,1,1,1,3,0,"1","2",0,0,19
81137,"2","30","2","2","3","0",5000,"2",151,40,"1","2","2","1","2","1","2",0,0,5,1,4,1,1,1,1,1,1,3,0,"2","2",0,0,19
81138,"1","30","1","1","3","1",5000,"2",176,74,"2","3","2","1","2","1","2",0,0,6,2.66666666666667,3.66666666666667,3.33333333333333,2,2.66666666666667,2,2,1.5,2.66666666666667,0,"2","2",0,0,19
81139,"2","30","2","2","2","2",5000,"1",168,47,"2","3","2","1","2","1","2",0,0,6,2.66666666666667,3.66666666666667,2.33333333333333,2,2,2,1,1,2.33333333333333,0,"2","2",0,0,19
81201,"1","30","2","2","1","1",7000,"2",183,73,"2","2","2","1","2","1","2",0,0,6,2.33333333333333,4,2.66666666666667,1,2.33333333333333,3.66666666666667,1,1,4,0,"2","2",2.33333333333333,0,19
81202,"2","30","2","1","2","0",6000,"2",171,56,"2","3","2","1","2","1","2",5,0,7,1.33333333333333,3.33333333333333,2.33333333333333,2,2,3,1,1,1.66666666666667,0,"1","2",0,1,18
81203,"1","30","1","1","1","1",4000,"2",178,63,"1","2","2","1","2","1","2",3,0,6,2,3,2.66666666666667,2.33333333333333,2,2.66666666666667,1,1,2.66666666666667,0,"1","2",6.66666666666667,1,19
81204,"2","30","1","1","3","1",3000,"2",167,60,"2","2","2","4","2","1","2",2,0,7,1,3.66666666666667,2.33333333333333,1.66666666666667,1.66666666666667,2.33333333333333,1.5,1,3,0,"1","2",1.33333333333333,1,19
81205,"2","30","1","2","1","0",2800,"2",165,60,"1","2","2","1","2","1","2",0,0,7,2,4,1,1.66666666666667,2,2,1,1,2.66666666666667,0,"1","2",0,0,19
81206,"2","30","2","1","1","0",4000,"2",167,70,"2","3","2","4","2","1","2",0,0,7,2,3,2.66666666666667,1.33333333333333,2,2.66666666666667,2.5,2,2,0,"2","2",0,0,19
81207,"1","30","2","1","1","0",6800,"1",172,68,"3","2","2","1","2","1","2",0,0,7,1,4,4,4,4,2,2,2,2.66666666666667,0,"2","2",0,0,19
81208,"1","30","2","1","1","1",7000,"2",174,68,"2","2","2","4","2","2","2",0,0,8,2,2.66666666666667,2,2,2,2,1,1,2.66666666666667,0,"2","2",0,1,19
81209,"2","30","2","2","2","3",3950,"2",175,69,"2","4","2","1","2","1","2",1,0,7,2,3.66666666666667,3,2.33333333333333,2.66666666666667,2.66666666666667,2,2,3,0,"2","2",0,0,19
81210,"2","30","2","1","1","1",4650,"2",145,43,"3","2","2","1","2","1","2",0,0,7,2.33333333333333,3,3,2,2.66666666666667,3,2,2,2.66666666666667,0,"2","2",0,0,19
81211,"1","30","2","2","3","1",3600,"2",173,62,"2","3","2","1","2","1","2",5,0,5,2,3.33333333333333,2.33333333333333,1,2,2,1,1,2.66666666666667,0,"1","2",6.66666666666667,1,19
81212,"1","22","1","1","0","1",2000,"1",187,73,"1","1","2","2","2","1","2",0,0,7,1.66666666666667,4,1,1,1.33333333333333,3,3,2,4,0,"1","2",2,1,19
81213,"2","30","2","2","1","0",6000,"2",164,49,"1","4","2","1","2","2","2",0,0,7,2,2,2,2,2,3,1,1,2.33333333333333,0,"2","2",0,0,16
81214,"2","30","2","1","1","1",5000,"2",152,56,"1","2","2","1","2","1","2",1,0,6,1.66666666666667,3.66666666666667,2,2,1.33333333333333,2.66666666666667,1,1,2.33333333333333,0,"2","2",3.33333333333333,1,19
81215,"1","30","2","2","1","1",5400,"2",165,60,"1","2","2","1","2","1","2",0,0,6,1.66666666666667,3.33333333333333,2.33333333333333,1.66666666666667,2.33333333333333,2.66666666666667,2,1.5,2.33333333333333,0,"1","2",0,1,19
81216,"1","32","2","2","0","1",4500,"2",167,62,"2","2","2","2","2","1","2",1,0,8,2.66666666666667,3,2.33333333333333,1.33333333333333,2,1.66666666666667,2,1,1.66666666666667,0,"2","2",4.33333333333333,0,19
81217,"1","30","2","2","2","1",3000,"2",183,62,"2","4","2","1","2","1","2",3,0,6,2,2.66666666666667,2,2.33333333333333,2,2.66666666666667,1,1,2.33333333333333,0,"2","2",0.333333333333333,1,19
81218,"1","30","1","1","1","0",1800,"2",160,48,"2","4","2","1","2","1","2",0,0,7,1,3.33333333333333,2.66666666666667,2.33333333333333,2,2.33333333333333,3,1,2,0,"2","2",0.333333333333333,1,15
81219,"2","30","1","1","0","1",1800,"2",165,51,"2","2","2","2","2","1","2",2,0,6,2,1.66666666666667,2,2,1.66666666666667,2,1.5,1.5,2,0,"1","2",0,0,19
81220,"1","30","1","1","2","0",4000,"2",175,86,"2","2","2","1","2","1","2",3,0,7,1,4,2,1.66666666666667,1.66666666666667,1.66666666666667,1.5,1.5,3,0,"2","2",4.66666666666667,2,19
81221,"2","30","1","1","1","1",4500,"2",157,45,"1","3","2","1","2","1","2",3,0,6,1,4,2.66666666666667,1,1,1.66666666666667,1,1.5,2.33333333333333,0,"2","2",5.66666666666667,1,19
81222,"2","30","1","1","1","1",2400,"2",165,45,"2","3","2","1","2","1","2",3,0,7,2,2.66666666666667,3,2.33333333333333,2.66666666666667,3,1,1,2.33333333333333,0,"1","2",0,0,19
81223,"1","30","1","1","2","1",2000,"2",172,64,"2","3","2","1","2","1","2",1,0,7,2,3.33333333333333,2.33333333333333,1.66666666666667,1,1.33333333333333,1.5,2.5,4,0,"2","2",0,1,19
81224,"1","30","2","2","2","2",7000,"2",163,48,"1","2","2","1","2","2","2",3,0,8,2,3.33333333333333,2,1.33333333333333,1.66666666666667,2,1.5,3,4,0,"2","2",0,0,15
81225,"1","30","1","1","1","0",6000,"2",194,78,"1","2","2","1","2","2","2",0,0,6,1,3.33333333333333,2,2,2.66666666666667,2.66666666666667,2,2,2.66666666666667,0,"1","2",0,0,19
81226,"1","30","2","1","1","1",3500,"2",175,67,"2","1","2","1","2","1","2",0,0,7,1.66666666666667,4,1,1,1,2,2,1,2.66666666666667,0,"2","2",4,0,19
81227,"2","30","1","1","3","4",3000,"3",160,80,"2","2","2","1","2","1","2",0,0,8,2.66666666666667,4,2,2,2,2.66666666666667,3,2,2.66666666666667,0,"2","2",0,0,19
81228,"2","30","2","1","1","0",2000,"1",163,52,"1","1","2","1","2","1","2",0,0,6,2,3.66666666666667,2,1.66666666666667,1.66666666666667,2.66666666666667,1.5,1,2,0,"2","2",2,3,19
81229,"2","30","2","1","1","1",4000,"2",165,53,"1","4","2","1","2","1","2",0,0,7,2,3,3,2,2,3,2,1.5,2.66666666666667,0,"2","2",0,0,15
81230,"1","30","1","1","1","1",5000,"2",188,85,"1","3","2","1","2","1","2",4,0,6,2,3.33333333333333,2,1,1,1.66666666666667,1,1,2,0,"2","2",7.66666666666667,0,19
